Hospital Name,Address,City,Phone,Pincode,State
Dr. Ajayan'S Multispeciality Hospital,"Plot #6, Sector-9, Opposite Rf Naik School Ground, Koparkhairane",Mumbai,9123456789,400709,Maharashtra
Dr. Akbar Eye Hospital,#12-3-2 346Th Lane Sai Nagar Ananthapur,Ananthapur,9123456789,515001,Andhra Pradesh
Dr. Anji Reddy Multi-Speciality Hospital Pvt Ltd,"16/682, Piduguralla Main Road.",Guntur,9123456789,522413,Andhra Pradesh
Dr. Arvind Vision Care,"#61, Reddy Palayam Road, Mogappair West, Chennai, Tamilnadu",Chennai,9123456789,600037,Tamilnadu
Dr. Ashish Dave Eye Hospital,"'Aakash' Complex, Station Road, Maninagarahmedabad-380008.",Ahmedabad,9123456789,380008,Gujarat
Dr. Ashit Shah Eye Hospital,"# 202, Shaival Complex, Opp:Chandanbala Tower, Paldipaldi, Ahmedabad-380007.",Ahmedabad,9123456789,380007,Gujarat
Dr. Ashok Mittal Hospital,"# 249-A,Main Road, Vaishali Nagar.",Ajmer,9123456789,305006,Rajasthan
Dr. Ashok Patil Clinic,"Kinikar Patil Estate, Vishrambag,Sangli",Sangli,9123456789,416415,Maharashtra
Dr. Atray Eye Hospital,"19-20, Townhall Link Road, Udaipur, Near Corporation Bank, Rajasthan, Udaipur",Udaipur,9123456789,313001,Rajasthan
Dr. Atul Shah Eye Hospital,"3Rd Floor, Narottam Complex,Bhuyangdev Cross Road,Ahmedabad",Ahmedabad,9123456789,380061,Gujarat
Dr. Bawaris Nursing Home,"Parbatia Road, Tinukin.",Tinsukia,9123456789,786125,Assam
Dr. Bedekars Hospital,"Shiu-Shakti Anupade, Thane.",Thane,9123456789,400602,Maharashtra
Dr. Bhandare Hospital,Fontainhas Panaji Northgoa,Panjim,9123456789,403001,Goa
Dr. Bidari'S Ashwini Hospital,B.L.D.E. Road,Bijapur,9123456789,586103,Karnataka
Dr. Bothra'S Hospital,"Ramkrishna Building,1St Floor, Gadav Naka, Bhandup West",Mumbai,9123456789,400078,Maharashtra
Dr. Caeiro Bicholim Polyclinic Hospital,"Sonarpeth, Bicholim,North-Goa, Goa-403504",Panjim,9123456789,403504,Goa
Dr. Deepak Hospital,"Savedi Road, Ahmednagar",Ahmednagar,9123456789,414003,Maharashtra
Dr. Dijesh Shah'S Meru Nursing Home,"75 B, Mahila Welfare Society,Chittaranjan Chowk, Vidhyanagar, Bhuvnagar, Gujarat",Bhavnagar,9123456789,364002,Gujarat
Dr. Eye Hospital,"1St Floor, Viral Apts,S V Road,S.V. Road,Anderi West, Mumbai.",Mumbai,9123456789,400058,Maharashtra
Dr. G.C. Hospital,"#30, North Pradakshanam Road, Karur, Tamilnadu.",Karur,9123456789,639001,Tamilnadu
Dr. G.K. Srivastava Hospital Pvt Ltd,"13-D, Rampur Garden.",Bareilly,9123456789,243001,Uttar Pradesh
Dr. Gandhi Orthopaedic Hospital,"Vidyanagar Main Road, Sarvoday Sankool.",Rajkot,9123456789,360002,Gujarat
Dr. Gandhi'S Nursing Home Pvt Ltd,"101/102/202, Mangamurti Chs, Off.Bole Road, Mumbai-400028",Mumbai,9123456789,400028,Maharashtra
Dr. Gokavi Maternity & General Hospital,Karwar Road Hubli,Hubli,9123456789,580029,Karnataka
Dr. Govind Gupta Hospital,"#135, Krishna Nagar",Bharatpur,9123456789,321001,Rajasthan
Dr. Grace George Hospital,"# 34, Udayavar Koil Street,Thirumizhisai, Poonamalee.",Chennai,9123456789,600029,Tamilnadu
Dr. H.B. Eye Hospital,"Surendranagar,Near Milan Cinema, Gujarat",Surendranagar,9123456789,363001,Gujarat
Dr. Ithape Hospital,"New Nagad Road, Sangamner,Ahmednagar, Pune-422605.",Sangamner,9123456789,422605,Maharashtra
Dr. Jacquline Divyananda (Divya Hospital),"# 20, Medavakkam Main Road, Madipakkam",Chennai,9123456789,600091,Tamilnadu
Dr. Jawaharlal Rohatgi Smarak Netra Chikitsalaya,"117/52, Sarvodaya Nagar,Near Bhoot Nath Mandhir.",Kanpur,9123456789,208005,Uttar Pradesh
Dr. Jayant Shah Hospital,"Santram Road, Nadiad,Kheda, Gujarat-387001.",Nadiad,9123456789,387001,Gujarat
Dr. Jayesh C. Gandhi Surgical Hospital,"Old Junction Road, B/H. Boston Guest House.",Surendranagar,9123456789,363001,Gujarat
Dr. Jeyasekharan Medical Trust,"#1159, K.P. Road, Nagerkoil.",Nagercoil,9123456789,629003,Tamilnadu
Dr. Jialal Memorial Hospital Pvt Ltd,"Opp. Medical College, Gate-2",Jhansi,9123456789,284003,Uttar Pradesh
Dr. K.M. Nallaswamy Hospital,"#93, Power House Road,Erode",Erode,9123456789,638001,Tamilnadu
Dr. Kamra'S Urinary & Surgical Diseases Centre,"8, Inder Road,",Dehradun,9123456789,248001,Uttaranchal
Dr. Kannure Hospital & Iccu,F-2 D-2 Sector-9Main Road Vashi,Mumbai,9123456789,400703,Maharashtra
Dr. Kantak'S Hospital,Bishop Rebello Road,Margao,9123456789,403601,Goa
Dr. Khunger Eye Care & Research Center Pvt. Ltd.,"#1109, Near Post Office Opp To Pnb Ramganj, Belwar Road, Ajmer ,Rajasthan",Ajmer,9123456789,305001,Rajasthan
Dr. Khunger'S Eye Care Centre,"Beawar Road, Near Post Office, Ramganj",Ajmer,9123456789,305001,Rajasthan
Dr. Kothari Eye Hospital,"G-31, Makarwali Road, Ajmer",Ajmer,9123456789,305006,Rajasthan
Dr. Kulkarni Hospital,"10A 11 Kalyan Peth,Junnar",Pune,9123456789,410502,Maharashtra
Dr. Kumaraswami Health Centre ( A Unit Of Indian Medical Centre),"N.H. Road # 47, 1/4C,1/4D,1/4E Perumalpuramperumalpuram, Kanyakumari.",Kanyakumari,9123456789,629703,Tamilnadu
Dr. Kunhalu'S Nursing Home,"T.D.Road, Ernakulamernakulam",Ernakulam,9123456789,682011,Kerala
Dr. Loganathan Orthopaedic Hospital,"606/A, Mettur Main Road, Bhavani,",Erode,9123456789,638301,Tamilnadu
Dr. M.L.Gupta Memorial Centre,"B.P. 5E/4, Railway Road, Nit,Nit - Faridabad,",Faridabad,9123456789,121001,Haryana
Dr. Mahesh Rathod Hospital,"1, Sardarnagar, Nr. Astran Chowk, Rajkot",Rajkot,9123456789,360001,Gujarat
Dr. Malathi Manipal Hospital,"45/1, 45Th Cross, 9Th Block, Jayanagar, Bangalore-560069",Bangalore,9123456789,560069,Karnataka
Dr. Manish Patankars Nath Hospital,"101, A-Wing, Golden Havens Apartments, Kolbad Road, Khopat, Thana West-400601",Mumbai,9123456789,400601,Maharashtra
Dr. Manohara Sai Gowda Memorial Hospital,"Nh-4, Opposite Inspection Bungalow, Mulbagal",Mulbagal,9123456789,563131,Karnataka
Dr. Mehta'S Multispeciality Hospital Pvt Ltd.,"2 (E), Mc. Nicholas Road, Chennai, Opposite To Chetpet Police Station.",Chennai,9123456789,600031,Tamilnadu
